result,pnl,tick,time_window,entry,date,month
TIMEOUT,-2816.6399999999994,5,30,1440.0,2025-12-03,2025-12
TIMEOUT,2183.3600000000006,8,5,1440.0,2025-12-03,2025-12
TIMEOUT,2183.3600000000006,8,10,1440.0,2025-12-03,2025-12
TIMEOUT,-2816.6399999999994,8,15,1440.0,2025-12-03,2025-12
TIMEOUT,-2816.6399999999994,8,20,1440.0,2025-12-03,2025-12
TIMEOUT,-2816.6399999999994,8,30,1440.0,2025-12-03,2025-12
TIMEOUT,2183.3600000000006,10,5,1440.0,2025-12-03,2025-12
TIMEOUT,2183.3600000000006,10,10,1440.0,2025-12-03,2025-12
TIMEOUT,-2816.6399999999994,10,15,1440.0,2025-12-03,2025-12
TIMEOUT,-2816.6399999999994,10,20,1440.0,2025-12-03,2025-12
TIMEOUT,-2816.6399999999994,10,30,1440.0,2025-12-03,2025-12
TIMEOUT,2183.3600000000006,15,5,1440.0,2025-12-03,2025-12
TIMEOUT,2183.3600000000006,15,10,1440.0,2025-12-03,2025-12
TIMEOUT,-2816.6399999999994,15,15,1440.0,2025-12-03,2025-12
TIMEOUT,-2816.6399999999994,15,20,1440.0,2025-12-03,2025-12
TIMEOUT,-2816.6399999999994,15,30,1440.0,2025-12-03,2025-12
TP,2173.5800000000004,1,5,1445.0,2025-12-05,2025-12
TP,2173.5800000000004,1,10,1445.0,2025-12-05,2025-12
TP,2173.5800000000004,1,15,1445.0,2025-12-05,2025-12
TP,2173.5800000000004,1,20,1445.0,2025-12-05,2025-12
TP,2173.5800000000004,1,30,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,2,5,1445.0,2025-12-05,2025-12
TIMEOUT,2173.5800000000004,2,10,1445.0,2025-12-05,2025-12
TIMEOUT,2173.5800000000004,2,15,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,2,20,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,2,30,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,3,5,1445.0,2025-12-05,2025-12
TIMEOUT,2173.5800000000004,3,10,1445.0,2025-12-05,2025-12
TIMEOUT,2173.5800000000004,3,15,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,3,20,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,3,30,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,5,5,1445.0,2025-12-05,2025-12
TIMEOUT,2173.5800000000004,5,10,1445.0,2025-12-05,2025-12
TIMEOUT,2173.5800000000004,5,15,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,5,20,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,5,30,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,8,5,1445.0,2025-12-05,2025-12
TIMEOUT,2173.5800000000004,8,10,1445.0,2025-12-05,2025-12
TIMEOUT,2173.5800000000004,8,15,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,8,20,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,8,30,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,10,5,1445.0,2025-12-05,2025-12
TIMEOUT,2173.5800000000004,10,10,1445.0,2025-12-05,2025-12
TIMEOUT,2173.5800000000004,10,15,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,10,20,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,10,30,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,15,5,1445.0,2025-12-05,2025-12
TIMEOUT,2173.5800000000004,15,10,1445.0,2025-12-05,2025-12
TIMEOUT,2173.5800000000004,15,15,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,15,20,1445.0,2025-12-05,2025-12
TIMEOUT,-2826.4199999999996,15,30,1445.0,2025-12-05,2025-12
TP,2085.56,1,5,1490.0,2025-12-10,2025-12
TP,2085.56,1,10,1490.0,2025-12-10,2025-12
TP,2085.56,1,15,1490.0,2025-12-10,2025-12
TP,2085.56,1,20,1490.0,2025-12-10,2025-12
TP,2085.56,1,30,1490.0,2025-12-10,2025-12
TIMEOUT,2085.56,2,5,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,2,10,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,2,15,1490.0,2025-12-10,2025-12
TIMEOUT,-7914.4400000000005,2,20,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,2,30,1490.0,2025-12-10,2025-12
TIMEOUT,2085.56,3,5,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,3,10,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,3,15,1490.0,2025-12-10,2025-12
TIMEOUT,-7914.4400000000005,3,20,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,3,30,1490.0,2025-12-10,2025-12
TIMEOUT,2085.56,5,5,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,5,10,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,5,15,1490.0,2025-12-10,2025-12
TIMEOUT,-7914.4400000000005,5,20,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,5,30,1490.0,2025-12-10,2025-12
TIMEOUT,2085.56,8,5,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,8,10,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,8,15,1490.0,2025-12-10,2025-12
TIMEOUT,-7914.4400000000005,8,20,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,8,30,1490.0,2025-12-10,2025-12
TIMEOUT,2085.56,10,5,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,10,10,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,10,15,1490.0,2025-12-10,2025-12
TIMEOUT,-7914.4400000000005,10,20,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,10,30,1490.0,2025-12-10,2025-12
TIMEOUT,2085.56,15,5,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,15,10,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,15,15,1490.0,2025-12-10,2025-12
TIMEOUT,-7914.4400000000005,15,20,1490.0,2025-12-10,2025-12
TIMEOUT,-2914.44,15,30,1490.0,2025-12-10,2025-12
TP,2114.9000000000005,1,5,1475.0,2025-12-12,2025-12
TP,2114.9000000000005,1,10,1475.0,2025-12-12,2025-12
TP,2114.9000000000005,1,15,1475.0,2025-12-12,2025-12
TP,2114.9000000000005,1,20,1475.0,2025-12-12,2025-12
TP,2114.9000000000005,1,30,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,2,5,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,2,10,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,2,15,1475.0,2025-12-12,2025-12
TP,7114.900000000001,2,20,1475.0,2025-12-12,2025-12
TP,7114.900000000001,2,30,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,3,5,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,3,10,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,3,15,1475.0,2025-12-12,2025-12
TIMEOUT,7114.900000000001,3,20,1475.0,2025-12-12,2025-12
TIMEOUT,2114.9000000000005,3,30,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,5,5,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,5,10,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,5,15,1475.0,2025-12-12,2025-12
TIMEOUT,7114.900000000001,5,20,1475.0,2025-12-12,2025-12
TIMEOUT,2114.9000000000005,5,30,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,8,5,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,8,10,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,8,15,1475.0,2025-12-12,2025-12
TIMEOUT,7114.900000000001,8,20,1475.0,2025-12-12,2025-12
TIMEOUT,2114.9000000000005,8,30,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,10,5,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,10,10,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,10,15,1475.0,2025-12-12,2025-12
TIMEOUT,7114.900000000001,10,20,1475.0,2025-12-12,2025-12
TIMEOUT,2114.9000000000005,10,30,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,15,5,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,15,10,1475.0,2025-12-12,2025-12
TIMEOUT,-2885.0999999999995,15,15,1475.0,2025-12-12,2025-12
TIMEOUT,7114.900000000001,15,20,1475.0,2025-12-12,2025-12
TIMEOUT,2114.9000000000005,15,30,1475.0,2025-12-12,2025-12
TP,2193.14,1,5,1435.0,2025-12-17,2025-12
TP,2193.14,1,10,1435.0,2025-12-17,2025-12
TP,2193.14,1,15,1435.0,2025-12-17,2025-12
TP,2193.14,1,20,1435.0,2025-12-17,2025-12
TP,2193.14,1,30,1435.0,2025-12-17,2025-12
TP,7193.139999999999,2,5,1435.0,2025-12-17,2025-12
TP,7193.139999999999,2,10,1435.0,2025-12-17,2025-12
TP,7193.139999999999,2,15,1435.0,2025-12-17,2025-12
TP,7193.139999999999,2,20,1435.0,2025-12-17,2025-12
TP,7193.139999999999,2,30,1435.0,2025-12-17,2025-12
TIMEOUT,7193.139999999999,3,5,1435.0,2025-12-17,2025-12
TIMEOUT,2193.14,3,10,1435.0,2025-12-17,2025-12
TIMEOUT,2193.14,3,15,1435.0,2025-12-17,2025-12
TIMEOUT,-2806.86,3,20,1435.0,2025-12-17,2025-12
TIMEOUT,-2806.86,3,30,1435.0,2025-12-17,2025-12
TIMEOUT,7193.139999999999,5,5,1435.0,2025-12-17,2025-12
TIMEOUT,2193.14,5,10,1435.0,2025-12-17,2025-12
TIMEOUT,2193.14,5,15,1435.0,2025-12-17,2025-12
TIMEOUT,-2806.86,5,20,1435.0,2025-12-17,2025-12
TIMEOUT,-2806.86,5,30,1435.0,2025-12-17,2025-12
TIMEOUT,7193.139999999999,8,5,1435.0,2025-12-17,2025-12
TIMEOUT,2193.14,8,10,1435.0,2025-12-17,2025-12
TIMEOUT,2193.14,8,15,1435.0,2025-12-17,2025-12
TIMEOUT,-2806.86,8,20,1435.0,2025-12-17,2025-12
TIMEOUT,-2806.86,8,30,1435.0,2025-12-17,2025-12
TIMEOUT,7193.139999999999,10,5,1435.0,2025-12-17,2025-12
TIMEOUT,2193.14,10,10,1435.0,2025-12-17,2025-12
TIMEOUT,2193.14,10,15,1435.0,2025-12-17,2025-12
TIMEOUT,-2806.86,10,20,1435.0,2025-12-17,2025-12
TIMEOUT,-2806.86,10,30,1435.0,2025-12-17,2025-12
TIMEOUT,7193.139999999999,15,5,1435.0,2025-12-17,2025-12
TIMEOUT,2193.14,15,10,1435.0,2025-12-17,2025-12
TIMEOUT,2193.14,15,15,1435.0,2025-12-17,2025-12
TIMEOUT,-2806.86,15,20,1435.0,2025-12-17,2025-12
TIMEOUT,-2806.86,15,30,1435.0,2025-12-17,2025-12
TIMEOUT,-2777.52,1,5,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,1,10,1420.0,2025-12-18,2025-12
TP,2222.48,1,15,1420.0,2025-12-18,2025-12
TP,2222.48,1,20,1420.0,2025-12-18,2025-12
TP,2222.48,1,30,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,2,5,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,2,10,1420.0,2025-12-18,2025-12
TIMEOUT,2222.48,2,15,1420.0,2025-12-18,2025-12
TIMEOUT,2222.48,2,20,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,2,30,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,3,5,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,3,10,1420.0,2025-12-18,2025-12
TIMEOUT,2222.48,3,15,1420.0,2025-12-18,2025-12
TIMEOUT,2222.48,3,20,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,3,30,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,5,5,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,5,10,1420.0,2025-12-18,2025-12
TIMEOUT,2222.48,5,15,1420.0,2025-12-18,2025-12
TIMEOUT,2222.48,5,20,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,5,30,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,8,5,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,8,10,1420.0,2025-12-18,2025-12
TIMEOUT,2222.48,8,15,1420.0,2025-12-18,2025-12
TIMEOUT,2222.48,8,20,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,8,30,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,10,5,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,10,10,1420.0,2025-12-18,2025-12
TIMEOUT,2222.48,10,15,1420.0,2025-12-18,2025-12
TIMEOUT,2222.48,10,20,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,10,30,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,15,5,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,15,10,1420.0,2025-12-18,2025-12
TIMEOUT,2222.48,15,15,1420.0,2025-12-18,2025-12
TIMEOUT,2222.48,15,20,1420.0,2025-12-18,2025-12
TIMEOUT,-2777.52,15,30,1420.0,2025-12-18,2025-12
TIMEOUT,-7845.98,1,5,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,1,10,1455.0,2025-12-19,2025-12
TIMEOUT,-7845.98,1,15,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,1,20,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,1,30,1455.0,2025-12-19,2025-12
TIMEOUT,-7845.98,2,5,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,2,10,1455.0,2025-12-19,2025-12
TIMEOUT,-7845.98,2,15,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,2,20,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,2,30,1455.0,2025-12-19,2025-12
TIMEOUT,-7845.98,3,5,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,3,10,1455.0,2025-12-19,2025-12
TIMEOUT,-7845.98,3,15,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,3,20,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,3,30,1455.0,2025-12-19,2025-12
TIMEOUT,-7845.98,5,5,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,5,10,1455.0,2025-12-19,2025-12
TIMEOUT,-7845.98,5,15,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,5,20,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,5,30,1455.0,2025-12-19,2025-12
TIMEOUT,-7845.98,8,5,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,8,10,1455.0,2025-12-19,2025-12
TIMEOUT,-7845.98,8,15,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,8,20,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,8,30,1455.0,2025-12-19,2025-12
TIMEOUT,-7845.98,10,5,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,10,10,1455.0,2025-12-19,2025-12
TIMEOUT,-7845.98,10,15,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,10,20,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,10,30,1455.0,2025-12-19,2025-12
TIMEOUT,-7845.98,15,5,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,15,10,1455.0,2025-12-19,2025-12
TIMEOUT,-7845.98,15,15,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,15,20,1455.0,2025-12-19,2025-12
TIMEOUT,-2845.98,15,30,1455.0,2025-12-19,2025-12
TP,2134.46,1,5,1465.0,2025-12-22,2025-12
TP,2134.46,1,10,1465.0,2025-12-22,2025-12
TP,2134.46,1,15,1465.0,2025-12-22,2025-12
TP,2134.46,1,20,1465.0,2025-12-22,2025-12
TP,2134.46,1,30,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,2,5,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,2,10,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,2,15,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,2,20,1465.0,2025-12-22,2025-12
TIMEOUT,-12865.54,2,30,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,3,5,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,3,10,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,3,15,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,3,20,1465.0,2025-12-22,2025-12
TIMEOUT,-12865.54,3,30,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,5,5,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,5,10,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,5,15,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,5,20,1465.0,2025-12-22,2025-12
TIMEOUT,-12865.54,5,30,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,8,5,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,8,10,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,8,15,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,8,20,1465.0,2025-12-22,2025-12
TIMEOUT,-12865.54,8,30,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,10,5,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,10,10,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,10,15,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,10,20,1465.0,2025-12-22,2025-12
TIMEOUT,-12865.54,10,30,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,15,5,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,15,10,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,15,15,1465.0,2025-12-22,2025-12
TIMEOUT,-7865.54,15,20,1465.0,2025-12-22,2025-12
TIMEOUT,-12865.54,15,30,1465.0,2025-12-22,2025-12
TP,2056.2200000000003,1,5,1505.0,2025-12-26,2025-12
TP,2056.2200000000003,1,10,1505.0,2025-12-26,2025-12
TP,2056.2200000000003,1,15,1505.0,2025-12-26,2025-12
TP,2056.2200000000003,1,20,1505.0,2025-12-26,2025-12
TP,2056.2200000000003,1,30,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,2,5,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,2,10,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,2,15,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,2,20,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,2,30,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,3,5,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,3,10,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,3,15,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,3,20,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,3,30,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,5,5,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,5,10,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,5,15,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,5,20,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,5,30,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,8,5,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,8,10,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,8,15,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,8,20,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,8,30,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,10,5,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,10,10,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,10,15,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,10,20,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,10,30,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,15,5,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,15,10,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,15,15,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,15,20,1505.0,2025-12-26,2025-12
TIMEOUT,-7943.78,15,30,1505.0,2025-12-26,2025-12
TP,2036.6600000000003,1,5,1515.0,2025-12-29,2025-12
TP,2036.6600000000003,1,10,1515.0,2025-12-29,2025-12
TP,2036.6600000000003,1,15,1515.0,2025-12-29,2025-12
TP,2036.6600000000003,1,20,1515.0,2025-12-29,2025-12
TP,2036.6600000000003,1,30,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,2,5,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,2,10,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,2,15,1515.0,2025-12-29,2025-12
TIMEOUT,2036.6600000000003,2,20,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,2,30,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,3,5,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,3,10,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,3,15,1515.0,2025-12-29,2025-12
TIMEOUT,2036.6600000000003,3,20,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,3,30,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,5,5,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,5,10,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,5,15,1515.0,2025-12-29,2025-12
TIMEOUT,2036.6600000000003,5,20,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,5,30,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,8,5,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,8,10,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,8,15,1515.0,2025-12-29,2025-12
TIMEOUT,2036.6600000000003,8,20,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,8,30,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,10,5,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,10,10,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,10,15,1515.0,2025-12-29,2025-12
TIMEOUT,2036.6600000000003,10,20,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,10,30,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,15,5,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,15,10,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,15,15,1515.0,2025-12-29,2025-12
TIMEOUT,2036.6600000000003,15,20,1515.0,2025-12-29,2025-12
TIMEOUT,-2963.3399999999997,15,30,1515.0,2025-12-29,2025-12
TP,1958.42,1,5,1555.0,2026-01-02,2026-01
TP,1958.42,1,10,1555.0,2026-01-02,2026-01
TP,1958.42,1,15,1555.0,2026-01-02,2026-01
TP,1958.42,1,20,1555.0,2026-01-02,2026-01
TP,1958.42,1,30,1555.0,2026-01-02,2026-01
TP,6958.42,2,5,1555.0,2026-01-02,2026-01
TP,6958.42,2,10,1555.0,2026-01-02,2026-01
TP,6958.42,2,15,1555.0,2026-01-02,2026-01
TP,6958.42,2,20,1555.0,2026-01-02,2026-01
TP,6958.42,2,30,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,3,5,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,3,10,1555.0,2026-01-02,2026-01
TIMEOUT,-3041.58,3,15,1555.0,2026-01-02,2026-01
TIMEOUT,-3041.58,3,20,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,3,30,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,5,5,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,5,10,1555.0,2026-01-02,2026-01
TIMEOUT,-3041.58,5,15,1555.0,2026-01-02,2026-01
TIMEOUT,-3041.58,5,20,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,5,30,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,8,5,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,8,10,1555.0,2026-01-02,2026-01
TIMEOUT,-3041.58,8,15,1555.0,2026-01-02,2026-01
TIMEOUT,-3041.58,8,20,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,8,30,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,10,5,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,10,10,1555.0,2026-01-02,2026-01
TIMEOUT,-3041.58,10,15,1555.0,2026-01-02,2026-01
TIMEOUT,-3041.58,10,20,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,10,30,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,15,5,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,15,10,1555.0,2026-01-02,2026-01
TIMEOUT,-3041.58,15,15,1555.0,2026-01-02,2026-01
TIMEOUT,-3041.58,15,20,1555.0,2026-01-02,2026-01
TIMEOUT,-8041.58,15,30,1555.0,2026-01-02,2026-01
TP,1753.0400000000004,1,5,1660.0,2026-01-08,2026-01
TP,1753.0400000000004,1,10,1660.0,2026-01-08,2026-01
TP,1753.0400000000004,1,15,1660.0,2026-01-08,2026-01
TP,1753.0400000000004,1,20,1660.0,2026-01-08,2026-01
TP,1753.0400000000004,1,30,1660.0,2026-01-08,2026-01
TIMEOUT,-3246.9599999999996,2,5,1660.0,2026-01-08,2026-01
TIMEOUT,-3246.9599999999996,2,10,1660.0,2026-01-08,2026-01
TIMEOUT,1753.0400000000004,2,15,1660.0,2026-01-08,2026-01
TP,6753.040000000001,2,20,1660.0,2026-01-08,2026-01
TP,6753.040000000001,2,30,1660.0,2026-01-08,2026-01
TIMEOUT,-3246.9599999999996,3,5,1660.0,2026-01-08,2026-01
TIMEOUT,-3246.9599999999996,3,10,1660.0,2026-01-08,2026-01
TIMEOUT,1753.0400000000004,3,15,1660.0,2026-01-08,2026-01
TIMEOUT,6753.040000000001,3,20,1660.0,2026-01-08,2026-01
TIMEOUT,1753.0400000000004,3,30,1660.0,2026-01-08,2026-01
TIMEOUT,-3246.9599999999996,5,5,1660.0,2026-01-08,2026-01
TIMEOUT,-3246.9599999999996,5,10,1660.0,2026-01-08,2026-01
TIMEOUT,1753.0400000000004,5,15,1660.0,2026-01-08,2026-01
TIMEOUT,6753.040000000001,5,20,1660.0,2026-01-08,2026-01
TIMEOUT,1753.0400000000004,5,30,1660.0,2026-01-08,2026-01
TIMEOUT,-3246.9599999999996,8,5,1660.0,2026-01-08,2026-01
TIMEOUT,-3246.9599999999996,8,10,1660.0,2026-01-08,2026-01
TIMEOUT,1753.0400000000004,8,15,1660.0,2026-01-08,2026-01
TIMEOUT,6753.040000000001,8,20,1660.0,2026-01-08,2026-01
TIMEOUT,1753.0400000000004,8,30,1660.0,2026-01-08,2026-01
TIMEOUT,-3246.9599999999996,10,5,1660.0,2026-01-08,2026-01
TIMEOUT,-3246.9599999999996,10,10,1660.0,2026-01-08,2026-01
