result,pnl,tick,date,month,stock
TP,2224.204,5,2026-03-27,2026-03,1773
TIMEOUT,1224.204,8,2026-03-27,2026-03,1773
TIMEOUT,-297.31199999999995,1,2026-03-27,2026-03,1513
TIMEOUT,-297.31199999999995,2,2026-03-27,2026-03,1513
TIMEOUT,-297.31199999999995,3,2026-03-27,2026-03,1513
TIMEOUT,-297.31199999999995,5,2026-03-27,2026-03,1513
TIMEOUT,-297.31199999999995,8,2026-03-27,2026-03,1513
TP,301.466,1,2026-03-27,2026-03,1815
TP,801.466,2,2026-03-27,2026-03,1815
TP,1301.466,3,2026-03-27,2026-03,1815
TP,2301.466,5,2026-03-27,2026-03,1815
TP,3801.466,8,2026-03-27,2026-03,1815
TP,2926.6400000000003,1,2026-03-27,2026-03,6781
TP,7926.64,2,2026-03-27,2026-03,6781
TP,12926.64,3,2026-03-27,2026-03,6781
TIMEOUT,7926.64,5,2026-03-27,2026-03,6781
TIMEOUT,7926.64,8,2026-03-27,2026-03,6781
TP,269.192,1,2026-03-27,2026-03,5347
TP,769.192,2,2026-03-27,2026-03,5347
TP,1269.192,3,2026-03-27,2026-03,5347
TP,2269.192,5,2026-03-27,2026-03,5347
TP,3769.192,8,2026-03-27,2026-03,5347
TP,269.192,1,2026-03-27,2026-03,2337
TP,769.192,2,2026-03-27,2026-03,2337
TP,1269.192,3,2026-03-27,2026-03,2337
TP,2269.192,5,2026-03-27,2026-03,2337
TP,3769.192,8,2026-03-27,2026-03,2337
TP,304.4,1,2026-03-30,2026-03,4919
TP,804.4,2,2026-03-30,2026-03,4919
TP,1304.4,3,2026-03-30,2026-03,4919
TIMEOUT,-5295.599999999995,5,2026-03-30,2026-03,4919
TIMEOUT,-5295.599999999995,8,2026-03-30,2026-03,4919
TP,1684.5800000000004,1,2026-03-30,2026-03,3491
TP,6684.58,2,2026-03-30,2026-03,3491
TP,11684.58,3,2026-03-30,2026-03,3491
TP,21684.58,5,2026-03-30,2026-03,3491
TP,36684.58,8,2026-03-30,2026-03,3491
TP,283.862,1,2026-03-30,2026-03,5871
TP,783.8620000000001,2,2026-03-30,2026-03,5871
TP,1283.862,3,2026-03-30,2026-03,5871
TIMEOUT,283.862,5,2026-03-30,2026-03,5871
TIMEOUT,283.862,8,2026-03-30,2026-03,5871
TP,270.17,1,2026-03-30,2026-03,5347
TP,770.1700000000001,2,2026-03-30,2026-03,5347
TP,1270.17,3,2026-03-30,2026-03,5347
TIMEOUT,-729.8299999999999,5,2026-03-30,2026-03,5347
TIMEOUT,-729.8299999999999,8,2026-03-30,2026-03,5347
TP,300.488,1,2026-03-30,2026-03,1815
TP,800.488,2,2026-03-30,2026-03,1815
TP,1300.488,3,2026-03-30,2026-03,1815
TP,2300.488,5,2026-03-30,2026-03,1815
TIMEOUT,1300.488,8,2026-03-30,2026-03,1815
TP,128.36,1,2026-03-30,2026-03,2474
TP,628.36,2,2026-03-30,2026-03,2474
TP,1128.3600000000001,3,2026-03-30,2026-03,2474
TP,2128.36,5,2026-03-30,2026-03,2474
TIMEOUT,-871.64,8,2026-03-30,2026-03,2474
TP,264.302,1,2026-03-30,2026-03,2385
TP,764.302,2,2026-03-30,2026-03,2385
TP,1264.3020000000001,3,2026-03-30,2026-03,2385
TP,2264.302,5,2026-03-30,2026-03,2385
TIMEOUT,1264.3020000000001,8,2026-03-30,2026-03,2385
TP,228.11600000000004,1,2026-03-30,2026-03,1773
TP,728.116,2,2026-03-30,2026-03,1773
TP,1228.116,3,2026-03-30,2026-03,1773
TP,2228.116,5,2026-03-30,2026-03,1773
TP,3728.116,8,2026-03-30,2026-03,1773
TP,287.774,1,2026-03-30,2026-03,3045
TP,787.774,2,2026-03-30,2026-03,3045
TP,1287.7740000000001,3,2026-03-30,2026-03,3045
TIMEOUT,287.774,5,2026-03-30,2026-03,3045
TIMEOUT,287.774,8,2026-03-30,2026-03,3045
TP,279.95000000000005,1,2026-03-30,2026-03,9917
TP,779.95,2,2026-03-30,2026-03,9917
TIMEOUT,279.95000000000005,3,2026-03-30,2026-03,9917
TIMEOUT,279.95000000000005,5,2026-03-30,2026-03,9917
TIMEOUT,279.95000000000005,8,2026-03-30,2026-03,9917
TP,206.60000000000002,1,2026-03-30,2026-03,2597
TP,706.6,2,2026-03-30,2026-03,2597
TP,1206.6,3,2026-03-30,2026-03,2597
TIMEOUT,206.60000000000002,5,2026-03-30,2026-03,2597
TIMEOUT,206.60000000000002,8,2026-03-30,2026-03,2597
TP,255.50000000000003,1,2026-03-30,2026-03,3231
TP,755.5,2,2026-03-30,2026-03,3231
TP,1255.5,3,2026-03-30,2026-03,3231
TIMEOUT,255.50000000000003,5,2026-03-30,2026-03,3231
TIMEOUT,255.50000000000003,8,2026-03-30,2026-03,3231
TP,1381.4,1,2026-03-30,2026-03,6805
TIMEOUT,-23618.6,2,2026-03-30,2026-03,6805
TIMEOUT,-23618.6,3,2026-03-30,2026-03,6805
TIMEOUT,-23618.6,5,2026-03-30,2026-03,6805
TIMEOUT,-23618.6,8,2026-03-30,2026-03,6805
TP,238.87400000000002,1,2026-03-30,2026-03,2412
TP,738.874,2,2026-03-30,2026-03,2412
TIMEOUT,238.87400000000002,3,2026-03-30,2026-03,2412
TIMEOUT,238.87400000000002,5,2026-03-30,2026-03,2412
TIMEOUT,238.87400000000002,8,2026-03-30,2026-03,2412
TP,2965.76,1,2026-03-30,2026-03,6781
TP,7965.76,2,2026-03-30,2026-03,6781
TP,12965.76,3,2026-03-30,2026-03,6781
TP,22965.76,5,2026-03-30,2026-03,6781
TIMEOUT,-27034.24,8,2026-03-30,2026-03,6781
TP,156.72200000000004,1,2026-03-30,2026-03,8454
TP,656.722,2,2026-03-30,2026-03,8454
TP,1156.722,3,2026-03-30,2026-03,8454
TP,2156.722,5,2026-03-30,2026-03,8454
TP,3656.722,8,2026-03-30,2026-03,8454
TP,208.55600000000004,1,2026-03-30,2026-03,1513
TIMEOUT,-291.44399999999996,2,2026-03-30,2026-03,1513
TIMEOUT,-291.44399999999996,3,2026-03-30,2026-03,1513
TIMEOUT,-291.44399999999996,5,2026-03-30,2026-03,1513
TIMEOUT,-291.44399999999996,8,2026-03-30,2026-03,1513
TIMEOUT,-32229.84,1,2026-03-30,2026-03,5269
TIMEOUT,-32229.84,2,2026-03-30,2026-03,5269
TIMEOUT,-32229.84,3,2026-03-30,2026-03,5269
TIMEOUT,-32229.84,5,2026-03-30,2026-03,5269
TIMEOUT,-32229.84,8,2026-03-30,2026-03,5269
TP,203.666,1,2026-03-30,2026-03,2645
TP,703.6659999999999,2,2026-03-30,2026-03,2645
TP,1203.666,3,2026-03-30,2026-03,2645
TIMEOUT,-296.334,5,2026-03-30,2026-03,2645
TIMEOUT,-296.334,8,2026-03-30,2026-03,2645
TIMEOUT,-4704.402,1,2026-03-30,2026-03,3005
TIMEOUT,-4704.402,2,2026-03-30,2026-03,3005
TIMEOUT,-4704.402,3,2026-03-30,2026-03,3005
TIMEOUT,-4704.402,5,2026-03-30,2026-03,3005
TIMEOUT,-4704.402,8,2026-03-30,2026-03,3005
TP,140.09600000000006,1,2026-03-30,2026-03,1503
TP,640.096,2,2026-03-30,2026-03,1503
TIMEOUT,140.09600000000006,3,2026-03-30,2026-03,1503
TIMEOUT,140.09600000000006,5,2026-03-30,2026-03,1503
TIMEOUT,140.09600000000006,8,2026-03-30,2026-03,1503
TP,265.28000000000003,1,2026-03-30,2026-03,2337
TP,765.28,2,2026-03-30,2026-03,2337
TP,1265.28,3,2026-03-30,2026-03,2337
TP,2265.28,5,2026-03-30,2026-03,2337
TP,3765.28,8,2026-03-30,2026-03,2337
TP,284.84000000000003,1,2026-03-30,2026-03,5483
TP,784.84,2,2026-03-30,2026-03,5483
TP,1284.84,3,2026-03-30,2026-03,5483
TP,2284.84,5,2026-03-30,2026-03,5483
TIMEOUT,1284.84,8,2026-03-30,2026-03,5483
TIMEOUT,-5235.698,1,2026-03-31,2026-03,2337
TIMEOUT,-5235.698,2,2026-03-31,2026-03,2337
TIMEOUT,-5235.698,3,2026-03-31,2026-03,2337
TIMEOUT,-5235.698,5,2026-03-31,2026-03,2337
TIMEOUT,-5235.698,8,2026-03-31,2026-03,2337
TP,147.92000000000007,1,2026-03-31,2026-03,8454
TP,647.9200000000001,2,2026-03-31,2026-03,8454
TP,1147.92,3,2026-03-31,2026-03,8454
TIMEOUT,-3352.08,5,2026-03-31,2026-03,8454
TIMEOUT,-3352.08,8,2026-03-31,2026-03,8454
TP,224.204,1,2026-03-31,2026-03,1773
TIMEOUT,-5275.796,2,2026-03-31,2026-03,1773
TIMEOUT,-5275.796,3,2026-03-31,2026-03,1773
TIMEOUT,-5275.796,5,2026-03-31,2026-03,1773
TIMEOUT,-5275.796,8,2026-03-31,2026-03,1773
TP,238.87400000000002,1,2026-03-31,2026-03,2412
TIMEOUT,-761.126,2,2026-03-31,2026-03,2412
TIMEOUT,-761.126,3,2026-03-31,2026-03,2412
TIMEOUT,-761.126,5,2026-03-31,2026-03,2412
TIMEOUT,-761.126,8,2026-03-31,2026-03,2412
TP,203.666,1,2026-03-31,2026-03,2645
TP,703.6659999999999,2,2026-03-31,2026-03,2645
TP,1203.666,3,2026-03-31,2026-03,2645
TIMEOUT,-5796.334,5,2026-03-31,2026-03,2645
TIMEOUT,-5796.334,8,2026-03-31,2026-03,2645
TP,286.79600000000005,1,2026-03-31,2026-03,3045
TIMEOUT,-213.20399999999998,2,2026-03-31,2026-03,3045
TIMEOUT,-213.20399999999998,3,2026-03-31,2026-03,3045
TIMEOUT,-213.20399999999998,5,2026-03-31,2026-03,3045
TIMEOUT,-213.20399999999998,8,2026-03-31,2026-03,3045
TP,262.346,1,2026-03-31,2026-03,2385
TP,762.346,2,2026-03-31,2026-03,2385
TIMEOUT,-2237.654,3,2026-03-31,2026-03,2385
TIMEOUT,-2237.654,5,2026-03-31,2026-03,2385
TIMEOUT,-2237.654,8,2026-03-31,2026-03,2385
TP,278.97200000000004,1,2026-03-31,2026-03,9917
TP,778.972,2,2026-03-31,2026-03,9917
TIMEOUT,278.97200000000004,3,2026-03-31,2026-03,9917
TIMEOUT,278.97200000000004,5,2026-03-31,2026-03,9917
TIMEOUT,278.97200000000004,8,2026-03-31,2026-03,9917
TP,255.50000000000003,1,2026-03-31,2026-03,3231
TP,755.5,2,2026-03-31,2026-03,3231
TIMEOUT,-2744.5,3,2026-03-31,2026-03,3231
TIMEOUT,-2744.5,5,2026-03-31,2026-03,3231
TIMEOUT,-2744.5,8,2026-03-31,2026-03,3231
TP,130.31600000000003,1,2026-03-31,2026-03,2474
TP,630.316,2,2026-03-31,2026-03,2474
TP,1130.316,3,2026-03-31,2026-03,2474
TIMEOUT,-1369.684,5,2026-03-31,2026-03,2474
TIMEOUT,-1369.684,8,2026-03-31,2026-03,2474
TP,206.60000000000002,1,2026-03-31,2026-03,2597
TP,706.6,2,2026-03-31,2026-03,2597
TP,1206.6,3,2026-03-31,2026-03,2597
TP,2206.6,5,2026-03-31,2026-03,2597
TIMEOUT,-293.4,8,2026-03-31,2026-03,2597
TP,280.928,1,2026-03-31,2026-03,5871
TP,780.928,2,2026-03-31,2026-03,5871
TIMEOUT,-2719.072,3,2026-03-31,2026-03,5871
TIMEOUT,-2719.072,5,2026-03-31,2026-03,5871
TIMEOUT,-2719.072,8,2026-03-31,2026-03,5871
TP,210.51200000000006,1,2026-03-31,2026-03,1513
TP,710.5120000000001,2,2026-03-31,2026-03,1513
TP,1210.5120000000002,3,2026-03-31,2026-03,1513
TIMEOUT,-5289.488,5,2026-03-31,2026-03,1513
TIMEOUT,-5289.488,8,2026-03-31,2026-03,1513
TP,143.03000000000003,1,2026-03-31,2026-03,1503
TP,643.03,2,2026-03-31,2026-03,1503
TP,1143.03,3,2026-03-31,2026-03,1503
TP,2143.03,5,2026-03-31,2026-03,1503
TP,3643.03,8,2026-03-31,2026-03,1503
TP,280.928,1,2026-03-31,2026-03,5483
TP,780.928,2,2026-03-31,2026-03,5483
TP,1280.9279999999999,3,2026-03-31,2026-03,5483
TIMEOUT,-4719.072,5,2026-03-31,2026-03,5483
TIMEOUT,-4719.072,8,2026-03-31,2026-03,5483
TP,300.488,1,2026-03-31,2026-03,1815
TP,800.488,2,2026-03-31,2026-03,1815
TP,1300.488,3,2026-03-31,2026-03,1815
TP,2300.488,5,2026-03-31,2026-03,1815
TP,3800.488,8,2026-03-31,2026-03,1815
TP,275.06000000000006,1,2026-03-31,2026-03,5347
TP,775.0600000000001,2,2026-03-31,2026-03,5347
TP,1275.06,3,2026-03-31,2026-03,5347
TP,2275.06,5,2026-03-31,2026-03,5347
TP,3775.06,8,2026-03-31,2026-03,5347
TP,1518.3200000000002,1,2026-03-31,2026-03,6805
TP,6518.32,2,2026-03-31,2026-03,6805
TP,11518.32,3,2026-03-31,2026-03,6805
TP,21518.32,5,2026-03-31,2026-03,6805
TP,36518.32,8,2026-03-31,2026-03,6805
TP,2877.7400000000002,1,2026-03-31,2026-03,5269
TP,7877.74,2,2026-03-31,2026-03,5269
TP,12877.74,3,2026-03-31,2026-03,5269
TP,22877.74,5,2026-03-31,2026-03,5269
TIMEOUT,-22122.26,8,2026-03-31,2026-03,5269
TP,2066.0000000000005,1,2026-03-31,2026-03,3491
TP,7066.0,2,2026-03-31,2026-03,3491
TP,12066.0,3,2026-03-31,2026-03,3491
TP,22066.0,5,2026-03-31,2026-03,3491
TP,37066.0,8,2026-03-31,2026-03,3491
TP,3004.88,1,2026-03-31,2026-03,6781
TP,8004.88,2,2026-03-31,2026-03,6781
TP,13004.880000000001,3,2026-03-31,2026-03,6781
TIMEOUT,-36995.12,5,2026-03-31,2026-03,6781
TIMEOUT,-36995.12,8,2026-03-31,2026-03,6781
TP,276.038,1,2026-04-01,2026-04,9917
TP,776.038,2,2026-04-01,2026-04,9917
TP,1276.038,3,2026-04-01,2026-04,9917
TIMEOUT,776.038,5,2026-04-01,2026-04,9917
TIMEOUT,776.038,8,2026-04-01,2026-04,9917
TP,286.79600000000005,1,2026-04-01,2026-04,3045
TIMEOUT,286.79600000000005,2,2026-04-01,2026-04,3045
TIMEOUT,286.79600000000005,3,2026-04-01,2026-04,3045
TIMEOUT,286.79600000000005,5,2026-04-01,2026-04,3045
TIMEOUT,286.79600000000005,8,2026-04-01,2026-04,3045
TP,200.73200000000003,1,2026-04-01,2026-04,2597
TP,700.732,2,2026-04-01,2026-04,2597
TIMEOUT,-1299.268,3,2026-04-01,2026-04,2597
TIMEOUT,-1299.268,5,2026-04-01,2026-04,2597
TIMEOUT,-1299.268,8,2026-04-01,2026-04,2597
TP,237.89600000000002,1,2026-04-01,2026-04,2412
TIMEOUT,-262.104,2,2026-04-01,2026-04,2412
TIMEOUT,-262.104,3,2026-04-01,2026-04,2412
TIMEOUT,-262.104,5,2026-04-01,2026-04,2412
TIMEOUT,-262.104,8,2026-04-01,2026-04,2412
TIMEOUT,-1372.618,1,2026-04-01,2026-04,2474
TIMEOUT,-1372.618,2,2026-04-01,2026-04,2474
TIMEOUT,-1372.618,3,2026-04-01,2026-04,2474
TIMEOUT,-1372.618,5,2026-04-01,2026-04,2474
TIMEOUT,-1372.618,8,2026-04-01,2026-04,2474
TP,261.36800000000005,1,2026-04-01,2026-04,5347
TIMEOUT,-4238.632,2,2026-04-01,2026-04,5347
TIMEOUT,-4238.632,3,2026-04-01,2026-04,5347
TIMEOUT,-4238.632,5,2026-04-01,2026-04,5347
TIMEOUT,-4238.632,8,2026-04-01,2026-04,5347
TIMEOUT,-2217.116,1,2026-04-01,2026-04,5871
TIMEOUT,-2217.116,2,2026-04-01,2026-04,5871
TIMEOUT,-2217.116,3,2026-04-01,2026-04,5871
TIMEOUT,-2217.116,5,2026-04-01,2026-04,5871
TIMEOUT,-2217.116,8,2026-04-01,2026-04,5871
TP,262.346,1,2026-04-01,2026-04,2385
TIMEOUT,-1737.654,2,2026-04-01,2026-04,2385
TIMEOUT,-1737.654,3,2026-04-01,2026-04,2385
TIMEOUT,-1737.654,5,2026-04-01,2026-04,2385
TIMEOUT,-1737.654,8,2026-04-01,2026-04,2385
TP,253.544,1,2026-04-01,2026-04,3231
TP,753.544,2,2026-04-01,2026-04,3231
TP,1253.544,3,2026-04-01,2026-04,3231
TIMEOUT,753.544,5,2026-04-01,2026-04,3231
TIMEOUT,753.544,8,2026-04-01,2026-04,3231
TP,145.96400000000006,1,2026-04-01,2026-04,8454
TIMEOUT,-1354.036,2,2026-04-01,2026-04,8454
TIMEOUT,-1354.036,3,2026-04-01,2026-04,8454
TIMEOUT,-1354.036,5,2026-04-01,2026-04,8454
TIMEOUT,-1354.036,8,2026-04-01,2026-04,8454
TIMEOUT,-2861.86,1,2026-04-01,2026-04,1503
TIMEOUT,-2861.86,2,2026-04-01,2026-04,1503
TIMEOUT,-2861.86,3,2026-04-01,2026-04,1503
TIMEOUT,-2861.86,5,2026-04-01,2026-04,1503
TIMEOUT,-2861.86,8,2026-04-01,2026-04,1503
TP,283.862,1,2026-04-01,2026-04,5483
TP,783.8620000000001,2,2026-04-01,2026-04,5483
TIMEOUT,-3716.138,3,2026-04-01,2026-04,5483
TIMEOUT,-3716.138,5,2026-04-01,2026-04,5483
TIMEOUT,-3716.138,8,2026-04-01,2026-04,5483
TP,209.534,1,2026-04-01,2026-04,2645
TP,709.534,2,2026-04-01,2026-04,2645
TP,1209.534,3,2026-04-01,2026-04,2645
TIMEOUT,-290.466,5,2026-04-01,2026-04,2645
TIMEOUT,-290.466,8,2026-04-01,2026-04,2645
TP,213.44600000000003,1,2026-04-01,2026-04,1513
TP,713.446,2,2026-04-01,2026-04,1513
TP,1213.446,3,2026-04-01,2026-04,1513
TIMEOUT,-1786.554,5,2026-04-01,2026-04,1513
TIMEOUT,-1786.554,8,2026-04-01,2026-04,1513
TP,2848.4,1,2026-04-01,2026-04,5269
TP,7848.4,2,2026-04-01,2026-04,5269
TIMEOUT,-7151.6,3,2026-04-01,2026-04,5269
TIMEOUT,-7151.6,5,2026-04-01,2026-04,5269
TIMEOUT,-7151.6,8,2026-04-01,2026-04,5269
TP,1371.6200000000003,1,2026-04-01,2026-04,6805
TP,6371.620000000001,2,2026-04-01,2026-04,6805
TP,11371.62,3,2026-04-01,2026-04,6805
TP,21371.62,5,2026-04-01,2026-04,6805
TP,36371.62,8,2026-04-01,2026-04,6805
TP,224.204,1,2026-04-01,2026-04,1773
TP,724.204,2,2026-04-01,2026-04,1773
TIMEOUT,224.204,3,2026-04-01,2026-04,1773
TIMEOUT,224.204,5,2026-04-01,2026-04,1773
TIMEOUT,224.204,8,2026-04-01,2026-04,1773
TP,255.50000000000003,1,2026-04-01,2026-04,2337
TP,755.5,2,2026-04-01,2026-04,2337
TP,1255.5,3,2026-04-01,2026-04,2337
TIMEOUT,1755.5,5,2026-04-01,2026-04,2337
TIMEOUT,1755.5,8,2026-04-01,2026-04,2337
TP,2056.2200000000003,1,2026-04-01,2026-04,3491
TP,7056.22,2,2026-04-01,2026-04,3491
TP,12056.220000000001,3,2026-04-01,2026-04,3491
TP,22056.22,5,2026-04-01,2026-04,3491
TP,37056.22,8,2026-04-01,2026-04,3491
TIMEOUT,-6797.312,1,2026-04-07,2026-04,1773
TIMEOUT,-6797.312,2,2026-04-07,2026-04,1773
TIMEOUT,-6797.312,3,2026-04-07,2026-04,1773
TIMEOUT,-6797.312,5,2026-04-07,2026-04,1773
TIMEOUT,-6797.312,8,2026-04-07,2026-04,1773
TP,234.962,1,2026-04-07,2026-04,2337
TP,734.962,2,2026-04-07,2026-04,2337
TP,1234.962,3,2026-04-07,2026-04,2337
TIMEOUT,734.962,5,2026-04-07,2026-04,2337
TIMEOUT,734.962,8,2026-04-07,2026-04,2337
TP,261.36800000000005,1,2026-04-07,2026-04,2385
TP,761.368,2,2026-04-07,2026-04,2385
TIMEOUT,-738.632,3,2026-04-07,2026-04,2385
TIMEOUT,-738.632,5,2026-04-07,2026-04,2385
TIMEOUT,-738.632,8,2026-04-07,2026-04,2385
TP,145.96400000000006,1,2026-04-07,2026-04,8454
TP,645.964,2,2026-04-07,2026-04,8454
TP,1145.964,3,2026-04-07,2026-04,8454
TIMEOUT,-2354.036,5,2026-04-07,2026-04,8454
TIMEOUT,-2354.036,8,2026-04-07,2026-04,8454
TP,126.404,1,2026-04-07,2026-04,2474
TP,626.404,2,2026-04-07,2026-04,2474
TP,1126.404,3,2026-04-07,2026-04,2474
TIMEOUT,626.404,5,2026-04-07,2026-04,2474
TIMEOUT,626.404,8,2026-04-07,2026-04,2474
TP,200.73200000000003,1,2026-04-07,2026-04,2597
TIMEOUT,-2299.268,2,2026-04-07,2026-04,2597
TIMEOUT,-2299.268,3,2026-04-07,2026-04,2597
TIMEOUT,-2299.268,5,2026-04-07,2026-04,2597
TIMEOUT,-2299.268,8,2026-04-07,2026-04,2597
TIMEOUT,-262.104,1,2026-04-07,2026-04,2412
TIMEOUT,-262.104,2,2026-04-07,2026-04,2412
TIMEOUT,-262.104,3,2026-04-07,2026-04,2412
TIMEOUT,-262.104,5,2026-04-07,2026-04,2412
TIMEOUT,-262.104,8,2026-04-07,2026-04,2412
TIMEOUT,-214.182,1,2026-04-07,2026-04,3045
TIMEOUT,-214.182,2,2026-04-07,2026-04,3045
TIMEOUT,-214.182,3,2026-04-07,2026-04,3045
TIMEOUT,-214.182,5,2026-04-07,2026-04,3045
TIMEOUT,-214.182,8,2026-04-07,2026-04,3045
TP,1977.98,1,2026-04-07,2026-04,3491
TP,6977.98,2,2026-04-07,2026-04,3491
TP,11977.98,3,2026-04-07,2026-04,3491
TP,21977.98,5,2026-04-07,2026-04,3491
TP,36977.98,8,2026-04-07,2026-04,3491
TP,274.082,1,2026-04-07,2026-04,9917
TP,774.082,2,2026-04-07,2026-04,9917
TIMEOUT,-725.918,3,2026-04-07,2026-04,9917
TIMEOUT,-725.918,5,2026-04-07,2026-04,9917
TIMEOUT,-725.918,8,2026-04-07,2026-04,9917
TIMEOUT,-1284.598,1,2026-04-07,2026-04,1513
TIMEOUT,-1284.598,2,2026-04-07,2026-04,1513
TIMEOUT,-1284.598,3,2026-04-07,2026-04,1513
TIMEOUT,-1284.598,5,2026-04-07,2026-04,1513
TIMEOUT,-1284.598,8,2026-04-07,2026-04,1513
TP,288.752,1,2026-04-07,2026-04,5483
TIMEOUT,-2211.248,2,2026-04-07,2026-04,5483
TIMEOUT,-2211.248,3,2026-04-07,2026-04,5483
TIMEOUT,-2211.248,5,2026-04-07,2026-04,5483
TIMEOUT,-2211.248,8,2026-04-07,2026-04,5483
TP,213.44600000000003,1,2026-04-07,2026-04,2645
TP,713.446,2,2026-04-07,2026-04,2645
TP,1213.446,3,2026-04-07,2026-04,2645
TIMEOUT,-786.554,5,2026-04-07,2026-04,2645
TIMEOUT,-786.554,8,2026-04-07,2026-04,2645
TP,289.73,1,2026-04-07,2026-04,5871
TP,789.73,2,2026-04-07,2026-04,5871
TIMEOUT,789.73,3,2026-04-07,2026-04,5871
TIMEOUT,789.73,5,2026-04-07,2026-04,5871
TIMEOUT,789.73,8,2026-04-07,2026-04,5871
TP,256.478,1,2026-04-07,2026-04,3231
TIMEOUT,-1243.522,2,2026-04-07,2026-04,3231
TIMEOUT,-1243.522,3,2026-04-07,2026-04,3231
TIMEOUT,-1243.522,5,2026-04-07,2026-04,3231
TIMEOUT,-1243.522,8,2026-04-07,2026-04,3231
TIMEOUT,-3355.992,1,2026-04-07,2026-04,1503
TIMEOUT,-3355.992,2,2026-04-07,2026-04,1503
TIMEOUT,-3355.992,3,2026-04-07,2026-04,1503
TIMEOUT,-3355.992,5,2026-04-07,2026-04,1503
TIMEOUT,-3355.992,8,2026-04-07,2026-04,1503
TP,1215.1400000000003,1,2026-04-07,2026-04,6805
TP,6215.14,2,2026-04-07,2026-04,6805
TIMEOUT,-88784.86,3,2026-04-07,2026-04,6805
TIMEOUT,-88784.86,5,2026-04-07,2026-04,6805
TIMEOUT,-88784.86,8,2026-04-07,2026-04,6805
TP,2926.6400000000003,1,2026-04-07,2026-04,5269
TIMEOUT,2926.6400000000003,2,2026-04-07,2026-04,5269
TIMEOUT,2926.6400000000003,3,2026-04-07,2026-04,5269
TIMEOUT,2926.6400000000003,5,2026-04-07,2026-04,5269
TIMEOUT,2926.6400000000003,8,2026-04-07,2026-04,5269
TP,277.016,1,2026-04-07,2026-04,5347
TP,777.0160000000001,2,2026-04-07,2026-04,5347
TP,1277.016,3,2026-04-07,2026-04,5347
TP,2277.016,5,2026-04-07,2026-04,5347
TP,3777.016,8,2026-04-07,2026-04,5347
TIMEOUT,-42210.28,1,2026-04-10,2026-04,2368
TIMEOUT,-42210.28,2,2026-04-10,2026-04,2368
TIMEOUT,-42210.28,3,2026-04-10,2026-04,2368
TIMEOUT,-42210.28,5,2026-04-10,2026-04,2368
TIMEOUT,-42210.28,8,2026-04-10,2026-04,2368
TP,275.06000000000006,1,2026-04-10,2026-04,3042
TP,775.0600000000001,2,2026-04-10,2026-04,3042
TP,1275.06,3,2026-04-10,2026-04,3042
TP,2275.06,5,2026-04-10,2026-04,3042
TIMEOUT,2775.06,8,2026-04-10,2026-04,3042
TP,2946.2000000000003,1,2026-04-10,2026-04,8996
TP,7946.200000000001,2,2026-04-10,2026-04,8996
TP,12946.2,3,2026-04-10,2026-04,8996
TIMEOUT,-12053.8,5,2026-04-10,2026-04,8996
TIMEOUT,-12053.8,8,2026-04-10,2026-04,8996
TIMEOUT,-12238.632,1,2026-04-10,2026-04,1815
TIMEOUT,-12238.632,2,2026-04-10,2026-04,1815
TIMEOUT,-12238.632,3,2026-04-10,2026-04,1815
TIMEOUT,-12238.632,5,2026-04-10,2026-04,1815
TIMEOUT,-12238.632,8,2026-04-10,2026-04,1815
TP,2594.1200000000003,1,2026-04-10,2026-04,3163
TP,7594.120000000001,2,2026-04-10,2026-04,3163
TP,12594.12,3,2026-04-10,2026-04,3163
TP,22594.12,5,2026-04-10,2026-04,3163
TIMEOUT,27594.12,8,2026-04-10,2026-04,3163
TIMEOUT,-3804.158,1,2026-04-10,2026-04,1773
TIMEOUT,-3804.158,2,2026-04-10,2026-04,1773
TIMEOUT,-3804.158,3,2026-04-10,2026-04,1773
TIMEOUT,-3804.158,5,2026-04-10,2026-04,1773
TIMEOUT,-3804.158,8,2026-04-10,2026-04,1773
TP,2672.36,1,2026-04-10,2026-04,5289
TP,7672.360000000001,2,2026-04-10,2026-04,5289
TP,12672.36,3,2026-04-10,2026-04,5289
TP,22672.36,5,2026-04-10,2026-04,5289
TIMEOUT,-37327.64,8,2026-04-10,2026-04,5289
TP,205.622,1,2026-04-10,2026-04,1513
TIMEOUT,-294.378,2,2026-04-10,2026-04,1513
TIMEOUT,-294.378,3,2026-04-10,2026-04,1513
TIMEOUT,-294.378,5,2026-04-10,2026-04,1513
TIMEOUT,-294.378,8,2026-04-10,2026-04,1513
TP,237.89600000000002,1,2026-04-10,2026-04,3231
TP,737.896,2,2026-04-10,2026-04,3231
TP,1237.896,3,2026-04-10,2026-04,3231
TP,2237.896,5,2026-04-10,2026-04,3231
TIMEOUT,737.896,8,2026-04-10,2026-04,3231
TP,275.06000000000006,1,2026-04-10,2026-04,5483
TP,775.0600000000001,2,2026-04-10,2026-04,5483
TP,1275.06,3,2026-04-10,2026-04,5483
TP,2275.06,5,2026-04-10,2026-04,5483
TP,3775.06,8,2026-04-10,2026-04,5483
TIMEOUT,-1245.478,1,2026-04-10,2026-04,2385
TIMEOUT,-1245.478,2,2026-04-10,2026-04,2385
TIMEOUT,-1245.478,3,2026-04-10,2026-04,2385
TIMEOUT,-1245.478,5,2026-04-10,2026-04,2385
TIMEOUT,-1245.478,8,2026-04-10,2026-04,2385
TP,235.94000000000005,1,2026-04-10,2026-04,2412
